Selection	View	Channel	Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	selec.file	element	gap	song	Indiv	Source	Country	Location	Coor.Lat	Coor.Long	Date	Entered.by	Comments	Male.ID.comment	ovlp.sels	old.selec
61	Spectrogram 1	1	377.868666667	378.034524215	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	107.830	5446.8	10468.1	ARAYA-SAL-027.Table.1.selections.txt	u	0.393764336999993	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	24
62	Spectrogram 1	1	378.452666667	378.632682786	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	108.414	4085.1	9872.3	ARAYA-SAL-027.Table.1.selections.txt	s	0.415340465	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	25
63	Spectrogram 1	1	378.814666667	378.988674952	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	108.776	4680.9	8851.1	ARAYA-SAL-027.Table.1.selections.txt	n	0.339824016000009	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	26
64	Spectrogram 1	1	379.335666667	379.467139113	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	109.297	3829.8	10808.5	ARAYA-SAL-027.Table.1.selections.txt	x	0.318247888000002	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	22
65	Spectrogram 1	1	379.707666667	379.893750744	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	109.669	5787.2	10808.5	ARAYA-SAL-027.Table.1.selections.txt	w	0.366794176999989	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	23
66	Spectrogram 1	1	380.077666667	380.213184419	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	110.039	4595.7	10808.5	ARAYA-SAL-027.Table.1.selections.txt	o	0.269701600000005	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	27
67	Spectrogram 1	1	380.403666667	380.541207073	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	110.365	6468.1	10638.3	ARAYA-SAL-027.Table.1.selections.txt	v	0.291277729000001	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	28
68	Spectrogram 1	1	381.219666667	381.413841357	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	111.181	5531.9	10638.3	ARAYA-SAL-027.Table.1.selections.txt	a	0.431522560999994	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	29
69	Spectrogram 1	1	381.797666667	381.909057222	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	111.759	2553.2	7744.7	ARAYA-SAL-027.Table.1.selections.txt	b	0.183397088999996	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	15
70	Spectrogram 1	1	381.977666667	382.143524215	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	111.939	4510.6	8085.1	ARAYA-SAL-027.Table.1.selections.txt	c	0.318247887999988	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	16
71	Spectrogram 1	1	382.477666667	382.641501561	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	112.439	3829.8	9106.4	ARAYA-SAL-027.Table.1.selections.txt	d	0.318247888000002	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	17
72	Spectrogram 1	1	382.941666667	383.087297685	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	112.903	4425.5	10468.1	ARAYA-SAL-027.Table.1.selections.txt	e	0.296671760999999	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	18
73	Spectrogram 1	1	383.385666667	383.569728092	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	113.347	4936.2	10297.9	ARAYA-SAL-027.Table.1.selections.txt	f	0.36140014499999	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	19
74	Spectrogram 1	1	383.872666667	384.076954622	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	113.834	4255.3	10042.6	ARAYA-SAL-027.Table.1.selections.txt	m	0.302065792999997	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	21
75	Spectrogram 1	1	384.275666667	384.445569521	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	114.237	5787.2	9617.0	ARAYA-SAL-027.Table.1.selections.txt	g	0.226549344999995	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	30
76	Spectrogram 1	1	384.526666667	384.684433603	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	114.488	4085.1	10212.8	ARAYA-SAL-027.Table.1.selections.txt	h	0.329035951999998	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	31
77	Spectrogram 1	1	385.121666667	385.267297684	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	115.083	4085.1	10042.6	ARAYA-SAL-027.Table.1.selections.txt	i	0.32364192	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	32
78	Spectrogram 1	1	385.771666667	385.860663399	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	115.733	4085.1	10893.6	ARAYA-SAL-027.Table.1.selections.txt	j	0.34521804900001	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	33
79	Spectrogram 1	1	386.198666667	386.348342990	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	116.160	4766.0	10127.7	ARAYA-SAL-027.Table.1.selections.txt	k	0.356006112000003	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	34
80	Spectrogram 1	1	386.844666667	386.998388296	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	116.806	4936.2	9361.7	ARAYA-SAL-027.Table.1.selections.txt	l	0.334429985	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	36
81	Spectrogram 1	1	387.356666667	387.512410949	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	117.318	5531.9	10553.2	ARAYA-SAL-027.Table.1.selections.txt	u	0.32364192	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	37
82	Spectrogram 1	1	387.874666667	388.042546867	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	117.836	5106.4	9531.9	ARAYA-SAL-027.Table.1.selections.txt	s	0.33442998400001	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	38
83	Spectrogram 1	1	388.248666667	388.434750745	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	118.210	5702.1	9191.5	ARAYA-SAL-027.Table.1.selections.txt	n	0.291277729000001	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	39
84	Spectrogram 1	1	388.683666667	388.798957889	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	118.645	5617.0	10553.2	ARAYA-SAL-027.Table.1.selections.txt	x	0.264307568999996	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	40
85	Spectrogram 1	1	389.026666667	389.178365643	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	118.988	6127.7	10553.2	ARAYA-SAL-027.Table.1.selections.txt	w	0.269701600000005	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	41
86	Spectrogram 1	1	389.403666667	389.591773398	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	119.365	4510.6	10042.6	ARAYA-SAL-027.Table.1.selections.txt	o	0.296671759999995	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	42
87	Spectrogram 1	1	389.761666667	389.917410949	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	119.723	6468.1	10808.5	ARAYA-SAL-027.Table.1.selections.txt	v	0.291277729000001	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	43
88	Spectrogram 1	1	390.084666667	390.220184419	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	120.046	5531.9	10297.9	ARAYA-SAL-027.Table.1.selections.txt	p	0.237337408999991	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	57
89	Spectrogram 1	1	390.359666667	390.521478909	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	120.321	4766.0	10638.3	ARAYA-SAL-027.Table.1.selections.txt	y	0.334429985	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	56
90	Spectrogram 1	1	390.751666667	390.873025848	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	120.713	4680.9	9957.4	ARAYA-SAL-027.Table.1.selections.txt	u	0.237337407999988	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	58
91	Spectrogram 1	1	391.015666667	391.171410950	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	120.977	5872.3	10042.6	ARAYA-SAL-027.Table.1.selections.txt	t	0.318247888999991	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	59
92	Spectrogram 1	1	391.367666667	391.527788869	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	121.329	6212.8	9617.0	ARAYA-SAL-027.Table.1.selections.txt	q	0.275095632000003	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	61
93	Spectrogram 1	1	391.685666667	391.831297684	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	121.647	5957.4	10553.2	ARAYA-SAL-027.Table.1.selections.txt	e	0.334429985	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	60
94	Spectrogram 1	1	392.053666667	392.219869461	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	122.015	5276.6	10808.5	ARAYA-SAL-027.Table.1.selections.txt	r	0.302065792999997	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	62
95	Spectrogram 1	1	392.376666667	392.498995577	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	122.338	5531.9	10893.6	ARAYA-SAL-027.Table.1.selections.txt	z	NA	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	63
96	Spectrogram 1	1	392.795666667	392.959501562	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	122.757	3234.0	10808.5	ARAYA-SAL-027.Table.1.selections.txt	a	0.377601505000001	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	46
97	Spectrogram 1	1	393.301666667	393.388640747	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	123.263	2212.8	11234.0	ARAYA-SAL-027.Table.1.selections.txt	b	0.179265361000006	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	44
98	Spectrogram 1	1	393.486666667	393.655271384	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	123.448	4595.7	7829.8	ARAYA-SAL-027.Table.1.selections.txt	c	0.244106023000001	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	45
99	Spectrogram 1	1	393.973666667	394.117275031	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	123.935	5957.4	9531.9	ARAYA-SAL-027.Table.1.selections.txt	d	0.334429983999996	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	47
100	Spectrogram 1	1	394.430666667	394.560116461	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	124.392	5276.6	10553.2	ARAYA-SAL-027.Table.1.selections.txt	e	0.318247888000002	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	48
101	Spectrogram 1	1	394.879666667	395.069468677	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	124.841	5787.2	10553.2	ARAYA-SAL-027.Table.1.selections.txt	f	0.361400144000001	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	49
102	Spectrogram 1	1	395.362666667	395.514365644	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	125.324	4085.1	10383.0	ARAYA-SAL-027.Table.1.selections.txt	m	0.302065792999997	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	50
103	Spectrogram 1	1	395.801666667	395.969243449	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	125.763	6127.7	9787.2	ARAYA-SAL-027.Table.1.selections.txt	g	0.199579185000005	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	51
104	Spectrogram 1	1	395.991666667	396.173705438	ARAYA-SAL-027.WAV	/Users/phoebe/Desktop/Recordings tmp/Punta Cana/ARAYA-SAL-027.WAV	125.953	6042.6	10042.6	ARAYA-SAL-027.Table.1.selections.txt	h	0.345218047999992	NA	2	Own recordins	Dominican Republic	Tree in back of parking lot of Pueblos Indigenas (?), 5 m perch	18.513739	-68.379637	13-Jan-18	PH	Has been singing for a while with long pauses, territory goes back into dense vegetation but trees are not very high, sunny, 20% clouds, 18 degrees C	NA	NA	52
